Software Version: bsiprrinterface version 3.0.14, Measured Parameters recorded in: Calibrated Units, Ignoring data after range change in averages
Label,Ed0Gnd,Ed0305,Ed0313,Ed0320,Ed0340,Ed0380,Ed0395,Ed0PAR,Ed0Temp,Ed0Vin, # averaged, UVINDEX, , , 
ChannelType,0,1,2,5,6,10,17,18,22,27
Offset,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WScale,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Units,V,µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µW/(cm²nm),µE/(cm²sec),°C,V
Equation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comment,lamp V-032,solar calibration completed 3/24/16,solar calibration completed 3/24/16,lamp calibration completed 3/28/16,lamp calibration completed 3/28/16,lamp calibration completed 3/28/16,lamp calibration completed 3/28/16,lamp calibration completed 3/28/16,n/a,n/a
2/19/2020 1:28:44 AM,-7.25E-06,2.06137E-04,3.264573E-05,6.729415E-05,7.447755E-05,1.174024E-04,6.014008E-05,2.915071E-07,40.37915,18.12163, 175, 1.72156894775617E-04, 1.72156894775617E-04, 1.72156894775617E-04, 1.72156894775617E-04
2/19/2020 1:29:04 AM,-0.000006,2.020539E-04,4.088315E-05,7.166121E-05,6.466807E-05,1.262308E-04,5.82983E-05,2.897679E-07,40.35196,18.12163, 175, 1.69610362964886E-04, 1.69610362964886E-04, 1.69610362964886E-04, 1.69610362964886E-04
2/19/2020 1:29:24 AM,-4.85E-06,1.980572E-04,3.552558E-05,7.822814E-05,5.364699E-05,1.147392E-04,5.753424E-05,2.88777E-07,40.37495,18.12158, 175, 1.65982964632713E-04, 1.65982964632713E-04, 1.65982964632713E-04, 1.65982964632713E-04
2/19/2020 1:29:44 AM,-0.0000069,1.92736E-04,3.722009E-05,6.742376E-05,6.01727E-05,1.081296E-04,6.333765E-05,2.879621E-07,40.37604,18.12154, 175, 1.61580917219544E-04, 1.61580917219544E-04, 1.61580917219544E-04, 1.61580917219544E-04
2/19/2020 1:30:04 AM,-5.85E-06,1.796879E-03,1.669622E-03,1.312864E-03,1.24548E-03,1.380279E-03,6.391501E-04,7.186152E-07,40.37687,18.12151, 175, 1.65487292810576E-03, 1.65487292810576E-03, 1.65487292810576E-03, 1.65487292810576E-03
2/19/2020 1:30:24 AM,-0.0000045,1.96068E-04,3.567963E-05,7.079597E-05,7.873846E-05,1.218487E-04,6.879459E-05,2.863207E-07,40.3657,18.12151, 175, 1.64481612816962E-04, 1.64481612816962E-04, 1.64481612816962E-04, 1.64481612816962E-04
2/19/2020 1:30:44 AM,-4.55E-06,2.018367E-04,3.740495E-05,7.478938E-05,6.448304E-05,1.030752E-04,6.929698E-05,2.867388E-07,40.36292,18.12138, 175, 1.69225718606685E-04, 1.69225718606685E-04, 1.69225718606685E-04, 1.69225718606685E-04
2/19/2020 1:31:04 AM,-0.0000047,2.812062E-04,1.453605E-04,1.650404E-04,1.631392E-04,2.01331E-04,1.100421E-04,2.893416E-07,40.35264,18.12135, 175, 2.46973904003971E-04, 2.46973904003971E-04, 2.46973904003971E-04, 2.46973904003971E-04
2/19/2020 1:31:24 AM,-4.75E-06,2.060638E-04,3.238304E-05,6.800058E-05,6.835994E-05,1.05408E-04,6.295653E-05,2.865739E-07,40.32231,18.1214, 175, 1.72017290224176E-04, 1.72017290224176E-04, 1.72017290224176E-04, 1.72017290224176E-04
2/19/2020 1:31:44 AM,-0.0000049,2.046713E-04,4.048587E-05,7.751821E-05,7.317596E-05,1.122398E-04,6.174388E-05,2.851223E-07,40.35387,18.12135, 175, 1.71985429267443E-04, 1.71985429267443E-04, 1.71985429267443E-04, 1.71985429267443E-04
2/19/2020 1:32:04 AM,-0.0000062,2.020356E-04,2.997992E-05,7.323638E-05,7.209235E-05,1.031307E-04,6.666379E-05,2.848535E-07,40.34481,18.12135, 175, 1.68776777144012E-04, 1.68776777144012E-04, 1.68776777144012E-04, 1.68776777144012E-04
2/19/2020 1:32:24 AM,-0.0000056,2.155073E-04,3.861299E-05,6.927918E-05,6.558059E-05,2.012205E-03,6.254715E-05,2.846427E-07,40.33779,18.12124, 175, 1.80184495271533E-04, 1.80184495271533E-04, 1.80184495271533E-04, 1.80184495271533E-04
2/19/2020 1:32:44 AM,-5.15E-06,1.916917E-04,3.481697E-05,7.381321E-05,6.171383E-05,9.352172E-05,6.361483E-05,2.838054E-07,40.31878,18.12118, 175, 1.60753432728234E-04, 1.60753432728234E-04, 1.60753432728234E-04, 1.60753432728234E-04
2/19/2020 1:33:04 AM,-5.05E-06,2.055665E-04,3.52483E-05,7.081815E-05,6.939538E-05,9.785409E-05,6.713153E-05,2.83638E-07,40.30476,18.12118, 175, 1.71975558381382E-04, 1.71975558381382E-04, 1.71975558381382E-04, 1.71975558381382E-04
2/19/2020 1:33:24 AM,-0.0000056,2.025329E-04,4.214957E-05,7.068504E-05,7.117731E-05,1.069076E-04,6.453299E-05,2.837518E-07,40.31578,18.12129, 175, 1.70162308350336E-04, 1.70162308350336E-04, 1.70162308350336E-04, 1.70162308350336E-04
2/19/2020 1:33:44 AM,-3.95E-06,2.018367E-04,4.350518E-05,6.919861E-05,7.676389E-05,1.032418E-04,6.576296E-05,2.837087E-07,40.29093,18.12127, 175, 1.69746547350223E-04, 1.69746547350223E-04, 1.69746547350223E-04, 1.69746547350223E-04
2/19/2020 1:34:04 AM,-0.0000035,2.821218E-03,2.368375E-03,1.846486E-03,1.763279E-03,2.000258E-03,9.389764E-04,9.750466E-07,40.26603,18.12115, 175, 2.56633781437995E-03, 2.56633781437995E-03, 2.56633781437995E-03, 2.56633781437995E-03
2/19/2020 1:34:24 AM,-0.0000046,2.117828E-04,4.865032E-05,7.132842E-05,7.271843E-05,1.000758E-04,6.231556E-05,2.811474E-07,40.23613,18.12109, 175, 1.78233478475886E-04, 1.78233478475886E-04, 1.78233478475886E-04, 1.78233478475886E-04
2/19/2020 1:34:44 AM,-4.95E-06,2.0492E-04,4.338194E-05,6.689131E-05,7.04549E-05,1.027974E-04,6.325103E-05,2.802682E-07,40.22941,18.12106, 175, 1.72062725829892E-04, 1.72062725829892E-04, 1.72062725829892E-04, 1.72062725829892E-04
2/19/2020 1:35:04 AM,-5.15E-06,3.622667E-04,3.285523E-04,3.115984E-04,7.45029E-05,3.513532E-04,1.847069E-04,2.801387E-07,40.20152,18.12106, 175, 3.32128848068533E-04, 3.32128848068533E-04, 3.32128848068533E-04, 3.32128848068533E-04
2/19/2020 1:35:24 AM,-5.65E-06,2.122801E-04,4.05783E-05,6.631448E-05,6.956394E-05,1.140172E-04,6.543381E-05,2.793227E-07,40.17249,18.12091, 175, 1.77714436439055E-04, 1.77714436439055E-04, 1.77714436439055E-04, 1.77714436439055E-04
2/19/2020 1:35:44 AM,-6.65E-06,1.987037E-04,3.876055E-05,7.419036E-05,7.746222E-05,1.012978E-04,6.8067E-05,2.786117E-07,40.1475,18.1209, 175, 1.66972010006793E-04, 1.66972010006793E-04, 1.66972010006793E-04, 1.66972010006793E-04
2/19/2020 1:36:04 AM,-6.45E-06,2.090973E-04,4.421379E-05,7.101783E-05,7.546357E-05,1.17072E-04,5.814057E-05,2.78522E-07,40.13984,18.12097, 175, 1.7570192879175E-04, 1.7570192879175E-04, 1.7570192879175E-04, 1.7570192879175E-04
2/19/2020 1:36:24 AM,-0.0000075,2.005934E-04,3.743576E-05,7.465627E-05,7.356124E-05,1.072409E-04,6.475819E-05,2.777892E-07,40.06781,18.12082, 175, 1.68341246224736E-04, 1.68341246224736E-04, 1.68341246224736E-04, 1.68341246224736E-04
2/19/2020 1:36:44 AM,-7.45E-06,1.848786E-04,4.030101E-05,6.669164E-05,6.727633E-05,8.818958E-05,5.892013E-05,2.771395E-07,40.10596,18.12086, 175, 1.55592043935758E-04, 1.55592043935758E-04, 1.55592043935758E-04, 1.55592043935758E-04
2/19/2020 1:37:04 AM,-0.0000069,1.956152E-04,3.637527E-05,6.864864E-05,6.545385E-05,9.916082E-05,5.873595E-05,2.765429E-07,40.10439,18.1207, 175, 1.63934850207443E-04, 1.63934850207443E-04, 1.63934850207443E-04, 1.63934850207443E-04
2/19/2020 1:37:24 AM,-5.95E-06,1.821435E-04,4.55694E-05,5.901542E-05,7.676389E-05,1.008534E-04,5.39829E-05,2.762278E-07,40.14321,18.12068, 175, 1.5373093238959E-04, 1.5373093238959E-04, 1.5373093238959E-04, 1.5373093238959E-04
2/19/2020 1:37:44 AM,-0.0000072,1.755293E-04,4.532292E-05,6.602607E-05,6.195463E-05,9.124445E-05,5.502232E-05,2.757575E-07,40.05905,18.1207, 175, 1.48412542730512E-04, 1.48412542730512E-04, 1.48412542730512E-04, 1.48412542730512E-04
2/19/2020 1:38:04 AM,-0.0000078,1.810494E-04,3.795951E-05,6.269823E-05,6.860073E-05,8.19132E-05,5.193871E-05,2.75642E-07,40.04975,18.1207, 175, 1.52186718757366E-04, 1.52186718757366E-04, 1.52186718757366E-04, 1.52186718757366E-04
2/19/2020 1:38:24 AM,-0.0000085,1.785132E-04,2.754599E-05,6.416248E-05,6.289375E-05,8.302406E-05,5.422543E-05,2.75466E-07,40.05795,18.1207, 175, 1.49192018253416E-04, 1.49192018253416E-04, 1.49192018253416E-04, 1.49192018253416E-04
2/19/2020 1:38:44 AM,-7.15E-06,1.709542E-04,2.803894E-05,6.79784E-05,7.002146E-05,8.830067E-05,4.934017E-05,2.746644E-07,40.0083,18.12071, 175, 1.43361703759001E-04, 1.43361703759001E-04, 1.43361703759001E-04, 1.43361703759001E-04
2/19/2020 1:39:04 AM,-0.0000072,1.8279E-04,3.82676E-05,6.556017E-05,7.09365E-05,1.062411E-04,5.065677E-05,2.751331E-07,39.999,18.12071, 175, 1.53739922681052E-04, 1.53739922681052E-04, 1.53739922681052E-04, 1.53739922681052E-04
2/19/2020 1:39:24 AM,-6.95E-06,1.699596E-04,3.937674E-05,6.169988E-05,6.703553E-05,9.729866E-05,5.143633E-05,2.75279E-07,39.99777,18.12073, 175, 1.43323371219958E-04, 1.43323371219958E-04, 1.43323371219958E-04, 1.43323371219958E-04
2/19/2020 1:39:44 AM,-6.85E-06,1.764245E-04,3.620339E-05,6.085682E-05,6.250847E-05,8.507916E-05,5.076071E-05,2.750504E-07,40.00244,18.1207, 175, 1.48164720691784E-04, 1.48164720691784E-04, 1.48164720691784E-04, 1.48164720691784E-04
2/19/2020 1:40:04 AM,-6.45E-06,1.61953E-04,2.880917E-05,5.741806E-05,6.600009E-05,8.624556E-05,5.594047E-05,2.746768E-07,40.03805,18.12071, 175, 1.35782030061273E-04, 1.35782030061273E-04, 1.35782030061273E-04, 1.35782030061273E-04
2/19/2020 1:40:24 AM,-0.0000064,1.762753E-04,2.751518E-05,6.702442E-05,6.886561E-05,8.96337E-05,4.790231E-05,2.74219E-07,39.93073,18.12076, 175, 1.4755697104174E-04, 1.4755697104174E-04, 1.4755697104174E-04, 1.4755697104174E-04
2/19/2020 1:40:44 AM,-0.000007,1.73192E-04,3.32457E-05,5.928165E-05,6.917866E-05,8.935598E-05,4.992917E-05,2.740359E-07,39.96468,18.12073, 175, 1.45333989035862E-04, 1.45333989035862E-04, 1.45333989035862E-04, 1.45333989035862E-04
2/19/2020 1:41:04 AM,-0.0000064,1.592859E-04,2.995397E-05,6.052171E-05,6.776047E-05,1.054752E-04,4.930826E-05,2.746887E-07,39.96807,18.12074, 175, 1.33858029441944E-04, 1.33858029441944E-04, 1.33858029441944E-04, 1.33858029441944E-04
2/19/2020 1:41:24 AM,-6.45E-06,1.58621E-04,3.872974E-05,5.712964E-05,6.551848E-05,9.418824E-05,4.920158E-05,2.729784E-07,39.96464,18.12073, 175, 1.33961456503675E-04, 1.33961456503675E-04, 1.33961456503675E-04, 1.33961456503675E-04
2/19/2020 1:41:44 AM,-0.0000076,1.631465E-04,3.198252E-05,5.810581E-05,5.971518E-05,9.94093E-05,4.710542E-05,2.719169E-07,39.96148,18.1208, 175, 1.36965195004086E-04, 1.36965195004086E-04, 1.36965195004086E-04, 1.36965195004086E-04
2/19/2020 1:42:04 AM,-0.0000072,1.527529E-04,2.42494E-05,5.99694E-05,6.376064E-05,1.161833E-04,4.838737E-05,2.716959E-07,39.96167,18.12079, 175, 1.2801745371471E-04, 1.2801745371471E-04, 1.2801745371471E-04, 1.2801745371471E-04
2/19/2020 1:42:24 AM,-7.35E-06,1.740374E-04,3.222899E-05,5.537698E-05,5.877605E-05,9.679877E-05,4.968664E-05,2.712722E-07,39.9641,18.12073, 175, 1.45662263524719E-04, 1.45662263524719E-04, 1.45662263524719E-04, 1.45662263524719E-04
2/19/2020 1:42:44 AM,-0.0000074,1.683185E-04,1.827241E-05,5.428989E-05,5.961886E-05,9.73542E-05,4.542503E-05,2.688598E-07,39.95696,18.12088, 175, 1.39791771033379E-04, 1.39791771033379E-04, 1.39791771033379E-04, 1.39791771033379E-04
2/19/2020 1:43:04 AM,-0.0000064,1.61207E-04,2.619038E-05,5.68856E-05,6.4772E-05,8.807849E-05,4.939214E-05,2.667733E-07,39.95667,18.12082, 175, 1.349153094543E-04, 1.349153094543E-04, 1.349153094543E-04, 1.349153094543E-04
2/19/2020 1:43:24 AM,-0.0000068,1.611076E-04,1.802593E-05,6.054623E-05,5.550116E-05,1.13184E-04,4.358873E-05,2.660276E-07,39.90692,18.12079, 175, 1.34108132333313E-04, 1.34108132333313E-04, 1.34108132333313E-04, 1.34108132333313E-04
2/19/2020 1:43:44 AM,-0.0000076,1.47382E-04,3.22598E-05,5.770647E-05,6.308639E-05,1.027419E-04,4.878582E-05,2.655254E-07,40.00531,18.12094, 175, 1.24317982448338E-04, 1.24317982448338E-04, 1.24317982448338E-04, 1.24317982448338E-04
2/19/2020 1:44:04 AM,-8.25E-06,1.633952E-04,2.831622E-05,5.593162E-05,5.150386E-05,9.080011E-05,4.436829E-05,2.64886E-07,40.00736,18.12102, 175, 1.36662354897635E-04, 1.36662354897635E-04, 1.36662354897635E-04, 1.36662354897635E-04
2/19/2020 1:44:24 AM,-0.0000073,1.629476E-04,3.272194E-05,5.626441E-05,5.49714E-05,1.001869E-04,4.147525E-05,2.641227E-07,40.00854,18.12102, 175, 1.36748694901689E-04, 1.36748694901689E-04, 1.36748694901689E-04, 1.36748694901689E-04
2/19/2020 1:44:44 AM,-0.0000056,1.506642E-04,2.656009E-05,5.360214E-05,5.504364E-05,8.96337E-05,4.668966E-05,2.633036E-07,40.00978,18.12099, 175, 1.26218873545258E-04, 1.26218873545258E-04, 1.26218873545258E-04, 1.26218873545258E-04
2/19/2020 1:45:04 AM,-5.75E-06,1.673238E-04,2.985668E-05,5.744024E-05,5.47306E-05,7.735866E-05,4.722669E-05,2.640915E-07,40.00296,18.121, 175, 1.40055875769031E-04, 1.40055875769031E-04, 1.40055875769031E-04, 1.40055875769031E-04
2/19/2020 1:45:24 AM,-6.85E-06,1.627487E-04,2.862431E-05,5.417896E-05,6.168975E-05,8.702317E-05,4.551165E-05,2.64289E-07,39.99977,18.12097, 175, 1.36245383537971E-04, 1.36245383537971E-04, 1.36245383537971E-04, 1.36245383537971E-04
2/19/2020 1:45:44 AM,-0.0000077,1.543442E-04,2.609795E-05,5.699653E-05,6.284559E-05,1.06741E-04,4.500927E-05,2.638151E-07,39.98269,18.12103, 175, 1.29355437118284E-04, 1.29355437118284E-04, 1.29355437118284E-04, 1.29355437118284E-04
2/19/2020 1:46:04 AM,-7.85E-06,1.636935E-04,3.155119E-05,5.763991E-05,5.528444E-05,9.990919E-05,4.781569E-05,2.638187E-07,40.06086,18.12103, 175, 1.3729459958995E-04, 1.3729459958995E-04, 1.3729459958995E-04, 1.3729459958995E-04
2/19/2020 1:46:24 AM,-7.45E-06,1.588697E-04,2.914807E-05,5.462267E-05,6.284559E-05,1.062411E-04,4.571953E-05,2.638466E-07,40.05576,18.12103, 175, 1.33195682076621E-04, 1.33195682076621E-04, 1.33195682076621E-04, 1.33195682076621E-04
2/19/2020 1:46:44 AM,-5.85E-06,2.166589E-04,1.188143E-04,1.273821E-04,1.147293E-04,1.482727E-04,6.648599E-05,2.974175E-07,40.02905,18.121, 175, 1.90752737529692E-04, 1.90752737529692E-04, 1.90752737529692E-04, 1.90752737529692E-04
2/19/2020 1:47:04 AM,-9.15E-06,1.54941E-04,2.418778E-05,6.216577E-05,5.241891E-05,8.852284E-05,4.544236E-05,2.622785E-07,40.02342,18.121, 175, 1.29697779203161E-04, 1.29697779203161E-04, 1.29697779203161E-04, 1.29697779203161E-04
2/19/2020 1:47:24 AM,-9.45E-06,1.539464E-04,3.038044E-05,5.355776E-05,6.327903E-05,9.202206E-05,4.840469E-05,2.620513E-07,40.02095,18.12105, 175, 1.29308980147834E-04, 1.29308980147834E-04, 1.29308980147834E-04, 1.29308980147834E-04
2/19/2020 1:47:44 AM,-0.000011,1.613562E-04,2.52661E-05,5.75068E-05,5.675332E-05,8.47459E-05,4.346746E-05,2.622369E-07,40.02242,18.12105, 175, 1.34868634222767E-04, 1.34868634222767E-04, 1.34868634222767E-04, 1.34868634222767E-04
2/19/2020 1:48:04 AM,-1.115E-05,1.685671E-04,2.896321E-05,5.686342E-05,5.18169E-05,9.202206E-05,4.641248E-05,2.616514E-07,40.02043,18.12106, 175, 1.40921583449563E-04, 1.40921583449563E-04, 1.40921583449563E-04, 1.40921583449563E-04
2/19/2020 1:48:24 AM,-0.000011,1.625497E-04,2.751518E-05,5.732931E-05,5.824629E-05,1.059634E-04,4.625657E-05,2.614001E-07,40.01446,18.12106, 175, 1.36043672050982E-04, 1.36043672050982E-04, 1.36043672050982E-04, 1.36043672050982E-04
2/19/2020 1:48:44 AM,-1.055E-05,1.526534E-04,2.166142E-05,5.39571E-05,6.455528E-05,8.613448E-05,4.573686E-05,2.619948E-07,40.01904,18.12106, 175, 1.27523364947956E-04, 1.27523364947956E-04, 1.27523364947956E-04, 1.27523364947956E-04
2/19/2020 1:49:04 AM,-9.65E-06,1.538469E-04,1.549957E-05,6.130054E-05,6.600009E-05,6.986033E-05,4.466279E-05,2.611872E-07,40.01898,18.12109, 175, 1.28195412597961E-04, 1.28195412597961E-04, 1.28195412597961E-04, 1.28195412597961E-04
2/19/2020 1:49:24 AM,-8.15E-06,1.626989E-04,2.061391E-05,5.732931E-05,5.983558E-05,9.507693E-05,4.535574E-05,2.606481E-07,40.01155,18.12112, 175, 1.3557256338463E-04, 1.3557256338463E-04, 1.3557256338463E-04, 1.3557256338463E-04
2/19/2020 1:49:44 AM,-0.0000082,1.592675E-04,2.880917E-05,5.559884E-05,6.450712E-05,8.357949E-05,4.762513E-05,2.601688E-07,40.01298,18.12129, 175, 1.33539602312703E-04, 1.33539602312703E-04, 1.33539602312703E-04, 1.33539602312703E-04
2/19/2020 1:50:04 AM,-0.0000096,1.649368E-04,3.49094E-05,5.460048E-05,6.337535E-05,8.519024E-05,4.733063E-05,2.594108E-07,40.01261,18.12121, 175, 1.38601802851917E-04, 1.38601802851917E-04, 1.38601802851917E-04, 1.38601802851917E-04
2/19/2020 1:50:24 AM,-0.000007,1.640416E-04,2.415697E-05,5.564321E-05,6.04135E-05,9.857615E-05,4.904567E-05,2.592037E-07,40.01531,18.12126, 175, 1.36921737563716E-04, 1.36921737563716E-04, 1.36921737563716E-04, 1.36921737563716E-04
2/19/2020 1:50:44 AM,-0.0000063,1.58074E-04,3.306084E-05,5.728494E-05,5.588644E-05,1.012422E-04,4.599671E-05,2.593675E-07,40.01855,18.12132, 175, 1.32896675469601E-04, 1.32896675469601E-04, 1.32896675469601E-04, 1.32896675469601E-04
2/19/2020 1:51:04 AM,-0.0000063,1.540459E-04,2.566662E-05,5.624222E-05,6.253255E-05,1.000203E-04,4.861258E-05,2.588008E-07,40.10678,18.12132, 175, 1.29048209179018E-04, 1.29048209179018E-04, 1.29048209179018E-04, 1.29048209179018E-04
2/19/2020 1:51:24 AM,-0.0000062,1.652352E-04,3.266032E-05,5.635315E-05,6.238807E-05,9.168879E-05,4.242805E-05,2.583634E-07,40.22108,18.12131, 175, 1.38686603018505E-04, 1.38686603018505E-04, 1.38686603018505E-04, 1.38686603018505E-04
2/19/2020 1:51:44 AM,-0.0000064,1.599638E-04,3.361541E-05,5.573195E-05,6.378471E-05,8.857838E-05,4.58408E-05,2.580154E-07,40.08432,18.12134, 175, 1.34521780789873E-04, 1.34521780789873E-04, 1.34521780789873E-04, 1.34521780789873E-04
2/19/2020 1:52:04 AM,-0.0000059,1.695617E-04,2.686819E-05,6.054623E-05,6.626497E-05,9.057793E-05,4.277452E-05,2.571342E-07,40.06969,18.12131, 175, 1.41845802941498E-04, 1.41845802941498E-04, 1.41845802941498E-04, 1.41845802941498E-04
2/19/2020 1:52:24 AM,-5.65E-06,1.668265E-04,2.615957E-05,5.677468E-05,6.727633E-05,1.063522E-04,4.639515E-05,2.564398E-07,40.07434,18.12129, 175, 1.39470004835857E-04, 1.39470004835857E-04, 1.39470004835857E-04, 1.39470004835857E-04
2/19/2020 1:52:44 AM,-0.0000062,1.524545E-04,2.945616E-05,5.542135E-05,6.39292E-05,1.046304E-04,5.103788E-05,2.559205E-07,40.08117,18.12135, 175, 1.28093716535659E-04, 1.28093716535659E-04, 1.28093716535659E-04, 1.28093716535659E-04
2/19/2020 1:53:04 AM,-6.55E-06,1.772699E-04,2.585148E-05,5.513294E-05,6.135262E-05,8.930044E-05,5.008509E-05,2.56755E-07,40.08637,18.12143, 175, 1.47727152632251E-04, 1.47727152632251E-04, 1.47727152632251E-04, 1.47727152632251E-04
2/19/2020 1:53:24 AM,-6.55E-06,1.68965E-04,2.936373E-05,5.752899E-05,6.323087E-05,8.15244E-05,4.79716E-05,2.590822E-07,40.09027,18.1214, 175, 1.41448783966371E-04, 1.41448783966371E-04, 1.41448783966371E-04, 1.41448783966371E-04
2/19/2020 1:53:44 AM,-6.05E-06,1.51261E-04,2.643686E-05,6.003596E-05,6.578337E-05,8.824512E-05,5.055282E-05,2.586311E-07,40.09586,18.12143, 175, 1.27037957473112E-04, 1.27037957473112E-04, 1.27037957473112E-04, 1.27037957473112E-04
2/19/2020 1:54:04 AM,-6.55E-06,1.662298E-04,3.222899E-05,6.238763E-05,6.778201E-05,7.830289E-05,4.755584E-05,2.58327E-07,40.09438,18.12144, 175, 1.3971597791533E-04, 1.3971597791533E-04, 1.3971597791533E-04, 1.3971597791533E-04
2/19/2020 1:54:24 AM,-0.0000061,1.52554E-04,3.155119E-05,5.480016E-05,6.730041E-05,1.060189E-04,4.989453E-05,2.571365E-07,40.10276,18.12138, 175, 1.28383728331755E-04, 1.28383728331755E-04, 1.28383728331755E-04, 1.28383728331755E-04
2/19/2020 1:54:44 AM,-0.0000084,1.591681E-04,2.012096E-05,5.311405E-05,6.04135E-05,1.117954E-04,4.992917E-05,2.56478E-07,39.9971,18.12148, 175, 1.32554678118504E-04, 1.32554678118504E-04, 1.32554678118504E-04, 1.32554678118504E-04
2/19/2020 1:55:04 AM,-7.65E-06,1.506145E-04,1.931992E-05,5.384618E-05,6.522952E-05,1.01631E-04,5.154027E-05,2.564169E-07,39.87379,18.12137, 175, 1.2567793292219E-04, 1.2567793292219E-04, 1.2567793292219E-04, 1.2567793292219E-04
2/19/2020 1:55:24 AM,-0.0000065,1.581735E-04,2.480397E-05,5.522168E-05,6.443488E-05,9.441041E-05,4.67243E-05,2.559009E-07,40.13562,18.12134, 175, 1.32289572203445E-04, 1.32289572203445E-04, 1.32289572203445E-04, 1.32289572203445E-04
2/19/2020 1:55:44 AM,-7.15E-06,1.684179E-04,2.819298E-05,5.464486E-05,6.932314E-05,9.507693E-05,4.809287E-05,2.55193E-07,40.14478,18.12151, 175, 1.40890500073147E-04, 1.40890500073147E-04, 1.40890500073147E-04, 1.40890500073147E-04
2/19/2020 1:56:04 AM,-0.0000067,1.609086E-04,2.788489E-05,6.023563E-05,5.627172E-05,9.568791E-05,4.689754E-05,2.542462E-07,40.15779,18.12144, 175, 1.34822371005066E-04, 1.34822371005066E-04, 1.34822371005066E-04, 1.34822371005066E-04
2/19/2020 1:56:24 AM,-0.0000065,1.643898E-04,2.449587E-05,5.528824E-05,6.019678E-05,8.369058E-05,4.663768E-05,2.536062E-07,40.1651,18.12149, 175, 1.37217965905802E-04, 1.37217965905802E-04, 1.37217965905802E-04, 1.37217965905802E-04
2/19/2020 1:56:44 AM,-0.0000076,1.562837E-04,2.200032E-05,5.18051E-05,6.258071E-05,9.968701E-05,4.641248E-05,2.526286E-07,40.17287,18.12152, 175, 1.30383149211048E-04, 1.30383149211048E-04, 1.30383149211048E-04, 1.30383149211048E-04
2/19/2020 1:57:04 AM,-8.95E-06,1.592675E-04,3.836003E-05,5.253723E-05,6.503688E-05,8.763414E-05,4.689754E-05,2.515297E-07,40.1753,18.12157, 175, 1.34294507665982E-04, 1.34294507665982E-04, 1.34294507665982E-04, 1.34294507665982E-04
2/19/2020 1:57:24 AM,-0.0000074,1.769218E-04,3.343055E-05,6.039093E-05,7.842542E-05,8.935598E-05,4.882046E-05,2.507226E-07,40.17874,18.12161, 175, 1.4851292100866E-04, 1.4851292100866E-04, 1.4851292100866E-04, 1.4851292100866E-04
2/19/2020 1:57:44 AM,-7.45E-06,1.591681E-04,2.92405E-05,5.790614E-05,6.725225E-05,9.97981E-05,5.010241E-05,2.504163E-07,40.20663,18.12154, 175, 1.33608432386063E-04, 1.33608432386063E-04, 1.33608432386063E-04, 1.33608432386063E-04
2/19/2020 1:58:04 AM,-0.0000087,1.572783E-04,2.970263E-05,6.127835E-05,5.901685E-05,7.980256E-05,4.776372E-05,2.495041E-07,40.1885,18.12158, 175, 1.32128034910784E-04, 1.32128034910784E-04, 1.32128034910784E-04, 1.32128034910784E-04
2/19/2020 1:58:24 AM,-0.0000078,1.679206E-04,3.084258E-05,5.874919E-05,6.286967E-05,9.324401E-05,4.873384E-05,2.494694E-07,40.18096,18.12151, 175, 1.40773237074973E-04, 1.40773237074973E-04, 1.40773237074973E-04, 1.40773237074973E-04
2/19/2020 1:58:44 AM,-7.45E-06,1.633454E-04,3.561801E-05,5.579851E-05,6.426631E-05,9.913158E-05,4.920158E-05,2.488937E-07,40.1979,18.12157, 175, 1.374328197453E-04, 1.374328197453E-04, 1.374328197453E-04, 1.374328197453E-04
2/19/2020 1:59:04 AM,-5.75E-06,1.614059E-04,3.299923E-05,5.872701E-05,7.163483E-05,1.011311E-04,5.406952E-05,2.483074E-07,40.20534,18.12155, 175, 1.35829112125066E-04, 1.35829112125066E-04, 1.35829112125066E-04, 1.35829112125066E-04
2/19/2020 1:59:24 AM,-7.25E-06,1.709044E-04,2.449587E-05,6.132272E-05,6.224359E-05,1.006313E-04,4.963467E-05,2.476285E-07,40.20749,18.12164, 175, 1.42689820811938E-04, 1.42689820811938E-04, 1.42689820811938E-04, 1.42689820811938E-04
2/19/2020 1:59:44 AM,-0.0000091,1.625497E-04,2.030582E-05,6.10565E-05,6.619273E-05,9.252194E-05,5.358446E-05,2.46538E-07,40.21775,18.12166, 175, 1.35629060613428E-04, 1.35629060613428E-04, 1.35629060613428E-04, 1.35629060613428E-04
2/19/2020 2:00:04 AM,-0.0000099,1.582232E-04,2.714547E-05,6.028E-05,6.768569E-05,8.596785E-05,5.406952E-05,2.4632E-07,40.21645,18.12164, 175, 1.32743817892515E-04, 1.32743817892515E-04, 1.32743817892515E-04, 1.32743817892515E-04
2/19/2020 2:00:24 AM,-8.85E-06,1.723963E-04,2.933292E-05,5.792833E-05,6.284559E-05,9.768746E-05,5.316869E-05,2.456295E-07,40.21827,18.12158, 175, 1.44218952792107E-04, 1.44218952792107E-04, 1.44218952792107E-04, 1.44218952792107E-04
