Time;Ed0Gnd;Ed0305;Ed0313;Ed0320;Ed0340;Ed0380;Ed0395;Ed0PAR
15,13944;0,0000429;0,03236634;0,1214192;0,2007145;0,3560266;0,5010516;0,5272768;0,001394945
15,145;0,00004295;0,03351073;0,1259512;0,2085966;0,3728222;0,5313631;0,5613231;0,001511142
15,15056;0,0000429;0,03195663;0,1197935;0,1979802;0,3507773;0,4927932;0,5183747;0,001369388
15,15611;0,0000436;0,03083499;0,115443;0,1904924;0,3353259;0,4660926;0,4887452;0,001274373
15,16167;0,00004415;0,0313369;0,1174206;0,1939197;0,3425397;0,4789193;0,5030597;0,001322462
15,16722;0,0000438;0,03156054;0,1182784;0,1953826;0,3455922;0,4842091;0,508934;0,001341263
15,17278;0,00004375;0,03114588;0,1165984;0,1924696;0,3393789;0,4730374;0,4964113;0,001297966
15,17833;0,0000438;0,03242861;0,1216467;0,2011634;0,3575108;0,5047832;0,5317771;0,001412992
15,18389;0,000043;0,0326473;0,1224612;0,2025552;0,3603531;0,5096745;0,5372278;0,001431958
15,18944;0,0000433;0,03183946;0,1192335;0,196957;0,3486412;0,489031;0,5141719;0,001354582
15,195;0,000043;0,0318756;0,1194335;0,1973293;0,3497124;0,4915918;0,5172178;0,001368163
15,20056;0,000043;0,03109554;0,1163541;0,1920726;0,3390617;0,4735803;0,4973227;0,001305687
15,20611;0,0000443;0,02881244;0,1074845;0,1768491;0,3077659;0,4195856;0,4373913;0,00111208
15,21167;0,00004415;0,02997034;0,1121734;0,1850809;0,3256553;0,4524508;0,4744167;0,001239299
15,21722;0,0000439;0,0280887;0,1048085;0,1723916;0,2993514;0,4065234;0,4232652;0,001071087
15,22278;0,00004385;0,02809093;0,1049118;0,1726142;0,3000548;0,4081039;0,425123;0,001076883
15,22833;0,0000442;0,02906942;0,1087721;0,1792931;0,3140145;0,4326243;0,452498;0,001167567
15,23389;0,0000448;0,03000206;0,1123975;0,1855192;0,326893;0,454934;0,4772699;0,001248147
15,23944;0,0000446;0,03032737;0,113622;0,1875721;0,3308255;0,4609697;0,48375;0,001263968
15,245;0,0000437;0,03090659;0,1158476;0,1913704;0,338446;0,4737009;0,4977522;0,00130656
15,25056;0,0000431;0,0319381;0,1198702;0,198339;0,3531286;0,4998759;0,5271039;0,001407047
15,25611;0,00004255;0,0300021;0,1122607;0,1852119;0,3258118;0,4519738;0,4736874;0,001230227
15,26167;0,0000431;0,02881824;0,1076704;0,1773337;0,3095057;0,4236883;0,4422482;0,001128942
15,26722;0,00004265;0,03011874;0,1128114;0,1862121;0,3281572;0,4566702;0,4790747;0,001251243
15,27278;0,00004415;0,03032683;0,1135865;0,1875093;0,3306861;0,4606748;0,4834019;0,00126247
15,27833;0,00004395;0,03095339;0,1160731;0,191797;0,3395355;0,4760142;0,5004712;0,001318218
15,28389;0,00004325;0,0313514;0,1175882;0,1944148;0,3449776;0,4854797;0,5110221;0,001352034
15,28944;0,00004265;0,03072281;0,1151457;0,1902093;0,3362711;0,470265;0,4940585;0,001296243
15,295;0,0000437;0,03053612;0,1144744;0,189085;0,3340987;0,4667911;0,4902713;0,001284871
15,30056;4,41E-05;0,03014145;0,1129648;0,1865205;0,3289494;0,458104;0,4807034;0,001254634
15,30611;0,0000442;0,03054211;0,1146033;0,1894182;0,3352955;0,4698432;0,4939875;0,001301097
15,31167;0,00004345;0,02940228;0,11013;0,1817328;0,3194273;0,4422464;0,4632275;0,001200436
15,31722;0,0000439;0,02906228;0,1088676;0,1796352;0,3154733;0,4361836;0,456724;0,001183209
15,32278;0,00004375;0,02852815;0,1068719;0,1762531;0,3087448;0,4249621;0,4444278;0,001145325
15,32833;0,000044;0,02878693;0,1079343;0,178155;0,3130477;0,4331751;0,4537389;0,00117788
15,33389;0,00004475;0,02750703;0,1029871;0,1696606;0,2956101;0,403107;0,4203489;0,001070549
15,33944;0,0000443;0,02738487;0,1026019;0,1690652;0,2947115;0,4021207;0,4193735;0,001068406
15,345;0,00004425;0,02683324;0,1005286;0,1655468;0,2876419;0,3901967;0,4062477;0,001027632
15,35056;0,00004475;0,0263341;0,09863919;0,1623572;0,2812622;0,3795388;0,3945112;0,000992422
15,35611;0,00004445;0,02615942;0,09801586;0,1613382;0,2794321;0,3768246;0,3916322;0,000984417
15,36167;0,000044;0,02612707;0,09802605;0,1613889;0,2797184;0,3776411;0,3926499;0,000988802
15,36722;0,0000433;0,0263163;0,09874692;0,1626381;0,2823026;0,3820621;0,3975274;0,001003937
15,37278;0,00004365;0,02615086;0,09809376;0,1614573;0,279555;0,3766178;0,3912879;0,00098163
15,37833;0,00004485;0,02702457;0,1014627;0,1672122;0,2911751;0,3962867;0,413002;0,00104933
15,38389;0,0000448;0,02839905;0,106807;0,1763756;0,3099199;0,4284234;0,4486484;0,001163472
15,38944;0,0000436;0,03011402;0,1134021;0,1876242;0,3326991;0,4669754;0,4912663;0,001296867
15,395;0,00004365;0,03133755;0,1180119;0,1954031;0,3480364;0,4921567;0,5189074;0,001382794
15,40056;0,00004305;0,03093479;0,1162695;0,1922476;0,3406928;0,4778867;0,5026652;0,001325608
15,40611;0,0000431;0,03095988;0,1162637;0,1921304;0,3399207;0,4755252;0,49978;0,001312265
15,41167;0,0000432;0,03223985;0,1212712;0,2007419;0,3578343;0,5068918;0,5347506;0,001428145
15,41722;0,0000431;0,03207123;0,1205483;0,1994812;0,3551115;0,5019979;0,5292709;0,001409347
15,42278;0,00004305;0,03236186;0,1217045;0,2014978;0,3594482;0,5099062;0,5381477;0,001438992
15,42833;0,00004325;0,03127003;0,1174103;0,1941256;0,3443041;0,4838396;0,5092416;0,001345645
15,43389;0,00004395;0,02995487;0,1122985;0,1853513;0,3263385;0,4529624;0,4749086;0,0012344
15,43944;0,00004345;0,02965707;0,1112215;0,183576;0,3229773;0,4477151;0,469245;0,001217928
15,445;0,0000428;0,03042041;0,1142957;0,1889596;0,3345539;0,4685981;0,4926748;0,001296574
15,45056;0,00004285;0,03110908;0,1170725;0,1938233;0,344996;0,4873656;0,5137039;0,001366371
15,45611;0,0000431;0,0315226;0,1187801;0,1968691;0,3518463;0,5003015;0,5283905;0,00141794
15,46167;0,00004205;0,02880296;0,1081372;0,1786038;0,3142497;0,4352399;0,4560538;0,001182109
15,46722;0,00004235;0,02677918;0,1004416;0,1655105;0,2879669;0,3912589;0,4075566;0,001031254
15,47278;0,00004285;0,0250588;0,09389412;0,1544399;0,2660377;0,355059;0,3678369;0,000909667
15,47833;0,0000425;0,02279683;0,08525701;0,1397591;0,2365183;0,3054862;0,3144588;0,000740619
15,48389;0,0000431;0,02265004;0,0849256;0,1393955;0,2367649;0,3077987;0,3176605;0,000755733
15,48944;0,0000438;0,02121506;0,07943213;0,1300459;0,217971;0,2761989;0,2828535;0,000648667
15,495;0,0000435;0,02045794;0,0765759;0,1252064;0,2082386;0,2598592;0,2648163;0,000592619
15,50056;0,00004275;0,02017146;0,07548034;0,1233331;0,2042727;0,2527708;0,2568877;0,000567221
15,50611;0,0000431;0,02073668;0,07768377;0,1270409;0,2115499;0,2645351;0,2697005;0,000605233
15,51167;0,00004285;0,02289293;0,08612057;0,1415163;0,2411739;0,3151083;0,3256531;0,000779757
15,51722;0,00004305;0,02398591;0,09031675;0,148642;0,2554366;0,3389322;0,3519152;0,000862334
15,52278;0,00004225;0,0244089;0,09186871;0,1511938;0,2601014;0,3457779;0,359202;0,000882112
15,52833;0,00004385;0,02509291;0,09448133;0,1555987;0,2686948;0,3596222;0,3743064;0,000927168
15,53389;0,00004405;0,02540209;0,09558327;0,1573565;0,2715679;0,3630599;0,3777141;0,000933049
15,53944;0,00004465;0,02738656;0,1033265;0,1706113;0,2984892;0,4087967;0,4283134;0,001092585
15,545;0,0000452;0,02958629;0,1118522;0,1851824;0,3280483;0,4589169;0,4837464;0,001267707
15,55056;0,00004515;0,03147587;0,1191633;0,1976558;0,3532422;0,5014101;0,5307014;0,00141609
15,55611;0,00004355;0,03167403;0,1197568;0,1985151;0,3541156;0,5010612;0,5297913;0,00140537
15,56167;0,0000437;0,03288774;0,1245006;0,2066073;0,3704533;0,5286804;0,5603497;0,001503522
15,56722;0,0000435;0,03373882;0,1277197;0,2120648;0,3813333;0,5467927;0,5803008;0,001565602
15,57278;0,00004325;0,03362909;0,1272197;0,2111882;0,3793898;0,5432676;0,5748989;0,001553349
15,57833;0,0000424;0,03201119;0,1208492;0,2001978;0,3564789;0,5031124;0,5300541;0,001405019
15,58389;0,00004205;0,03125806;0,1179502;0,1952627;0,3464739;0,4862307;0,5114544;0,001347129
15,58944;0,00004235;0,03086864;0,1164942;0,1928126;0,3416372;0,4783085;0,5027684;0,001320797
15,595;0,0000427;0,03084869;0,1164862;0,1928581;0,3419851;0,4794016;0,5040934;0,001326451
15,60056;0,00004195;0,03009821;0,1135602;0,1878382;0,3317232;0,4617616;0,4845201;0,001263209
15,60611;0,000043;0,02934926;0,1106521;0,182853;0,3214591;0,444048;0,4648192;0,001199809
15,61167;0,0000439;0,02987377;0,1128471;0,186698;0,3297432;0,4590467;0,4816864;0,001256872
15,61722;0,0000436;0,03018864;0,1140914;0,1888905;0,3343641;0,4671181;0,4906529;0,001285796
15,62278;0,00004425;0,03005217;0,1135976;0,1880414;0,3326209;0,4640536;0,487218;0,001273991
15,62833;0,00004345;0,03059666;0,115793;0,1918399;0,3405607;0,477941;0,5026931;0,00132438
15,63389;0,00004305;0,03051821;0,1154885;0,191323;0,3393588;0,4755556;0,5000037;0,001314618
15,63944;0,00004325;0,03053823;0,1156109;0,1915335;0,3397774;0,4761396;0,5006235;0,001316458
15,645;0,0000433;0,0297937;0,1126914;0,1864783;0,329169;0,457327;0,4795233;0,001246195
15,65056;0,00004335;0,02975882;0,1126376;0,1864314;0,3291805;0,457473;0,4797395;0,001247247
15,65611;0,0000433;0,03007864;0,1139769;0,1888041;0,3342226;0,466375;0,4896794;0,00128004
15,66167;0,00004375;0,03026656;0,1147713;0,1902246;0,337205;0,4715105;0,495403;0,001298154
15,66722;0,00004405;0,0299863;0,1137504;0,1884662;0,3336258;0,4652663;0,4883915;0,001274124
15,67278;0,00004415;0,02919518;0,1106473;0,1831593;0,3227331;0,4465302;0,4676104;0,001207851
15,67833;0,0000438;0,02782781;0,105318;0,1739855;0,3037517;0,4135862;0,4309607;0,001089463
15,68389;0,0000445;0,02837998;0,1076539;0,17812;0,3127723;0,4300758;0,4495387;0,001152493
15,68944;0,0000435;0,02919426;0,110973;0,1839488;0,3252224;0,4522837;0,4743632;0,001234542
15,695;0,00004385;0,02984576;0,113651;0,1886678;0,3353706;0,4704966;0,4947668;0,001302206
15,70056;0,00004375;0,02937044;0,11182;0,1855532;0,3290947;0,4598178;0,4829145;0,001264154
15,70611;0,00004515;0,02735326;0,1038924;0,1718972;0,3008044;0,4106669;0,4282313;0,001087464
15,71167;0,0000441;0,02629585;0,0998331;0,1649697;0,2867663;0,3869123;0,4020107;0,00100508
15,71722;0,0000438;0,02575036;0,09778307;0,1614969;0,2798064;0,3752031;0,3891365;0,000965048
15,72278;0,00004375;0,02579812;0,09804675;0,1619653;0,2808088;0,3768578;0,3909273;0,000970468
15,72833;0,00004465;0,02689382;0,1024738;0,1696153;0,2967077;0,404418;0,42154;0,001069272
15,73389;0,0000448;0,02722604;0,1037318;0,1717401;0,3006964;0,4103492;0,4279173;0,001085926
15,73944;0,000045;0,02872666;0,1097122;0,1820597;0,3219124;0,4467331;0,4682188;0,00121455
15,745;0,0000452;0,0296291;0,113211;0,188021;0,333778;0,4662413;0,4895877;0,001280119
15,75056;0,00004505;0,030369;0,1161132;0,1929706;0,3435693;0,4822623;0,5072293;0,001334392
15,75611;0,000045;0,03120316;0,1193691;0,198539;0,3547838;0,5010748;0,5279451;0,001399695
15,76167;0,00004455;0,03126792;0,1195759;0,1988256;0,3549414;0,5003885;0,5268823;0,001391029
15,76722;0,000045;0,03095665;0,1183207;0,1966385;0,3502214;0,4918871;0,5173651;0,001359814
15,77278;0,00004465;0,02982512;0,1137973;0,1887944;0,3338551;0,4633804;0,4856754;0,001258941
15,77833;0,0000446;0,02743433;0,1042686;0,1722512;0,2991697;0,4024475;0,4177121;0,001036016
15,78389;0,0000449;0,02782091;0,1059267;0,1751545;0,305441;0,4138315;0,4305213;0,001078708
15,78944;0,00004435;0,03018795;0,1154075;0,1916306;0,3399491;0,4744138;0,4980535;0,001299558
15,795;0,00004255;0,03191834;0,1222569;0,2034496;0,3643877;0,5166291;0,544961;0,001451255
15,80056;0,00004315;0,03287972;0,1260398;0,2099273;0,3775041;0,5388642;0,569552;0,001530269
15,80611;0,0000427;0,03353218;0,1286123;0,214338;0,3864268;0,5539117;0,5861245;0,001581267
15,81167;0,000043;0,03335412;0,1278169;0,2129243;0,3832294;0,5479042;0,5793512;0,001556952
15,81722;0,00004305;0,03222642;0,1232526;0,2049816;0,3664626;0,5182355;0,5462045;0,00144604
15,82278;0,00004245;0,03153813;0,1205354;0,2002839;0,3567139;0,5014024;0,527528;0,001385573
15,82833;4,21E-05;0,03096915;0,1182597;0,1963811;0,3487007;0,4877517;0,512462;0,001338468
15,83389;0,0000426;0,02951221;0,1124596;0,1863406;0,3278922;0,4518189;0,4725297;0,001211813
15,83944;0,0000437;0,02882399;0,1097964;0,1817732;0,318607;0,436166;0,4552613;0,001157999
15,845;0,0000436;0,02914343;0,1111821;0,1842352;0,3241005;0,4465178;0,4669928;0,001198594
15,85056;0,0000434;0,02957808;0,1129603;0,1873505;0,3308142;0,4585963;0,4805407;0,001243696
15,85611;0,000043;0,02973101;0,1136096;0,1884936;0,3333071;0,4631031;0,4855868;0,001260391
15,86167;0,00004375;0,03005547;0,1149605;0,1908799;0,3383812;0,4720745;0,4956597;0,001292784
15,86722;0,0000435;0,03043085;0,1165135;0,1936385;0,3443467;0,482942;0,5078807;0,001334847
15,87278;0,00004385;0,03018749;0,1155888;0,1920617;0,3410934;0,4771925;0,5014698;0,001313048
15,87833;0,00004315;0,02978836;0,1140407;0,1894024;0,3356651;0,4679029;0,4911473;0,001279913
15,88389;0,00004355;0,02864359;0,1095157;0,1815653;0,3193558;0,4394341;0,4593943;0,001175996
15,88944;0,00004325;0,02833417;0,1083986;0,1796799;0,3156882;0,4334813;0,45293;0,001156713
15,895;0,0000426;0,03003652;0,1153544;0,1918892;0,3417532;0,4801906;0,5053191;0,001333716
15,90056;0,00004275;0,02873997;0,110117;0,1827612;0,3224053;0,4456159;0,4665242;0,001202119
15,90611;0,00004305;0,02913951;0,1118752;0,1858885;0,3293484;0,4585592;0,4811908;0,001253745
15,91167;0,00004325;0,02961963;0,1138602;0,1893909;0,3368355;0,4719075;0,4961471;0,001303203
15,91722;0,00004305;0,02941077;0,1130191;0,1879037;0,3335661;0,4657447;0,4891048;0,001277973
15,92278;0,0000423;0,02953941;0,1135723;0,1888737;0,3355326;0,4689718;0,4926661;0,001288882
15,92833;0,00004275;0,02980874;0,1146717;0,1907739;0,3393568;0,4753343;0,49969;0,001310174
15,93389;0,00004235;0,03016957;0,1161386;0,1933275;0,3445198;0,4839358;0,5091496;0,001338823
15,93944;0,00004225;0,0310889;0,11993;0,1999328;0,3584019;0,508211;0,5361625;0,001427497
15,945;0,00004155;0,03152835;0,1217587;0,2031167;0,3650566;0,5196825;0,5489233;0,001468912
15,95056;0,0000425;0,03126216;0,1207151;0,2013125;0,3612057;0,5127518;0,5411288;0,001442619
15,95611;0,0000436;0,0308157;0,1189638;0,1983003;0,3549068;0,501721;0,5288664;0,001402681
15,96167;0,00004435;0,03051786;0,117824;0,1963659;0,3510386;0,4952985;0,5217886;0,00138232
15,96722;0,0000447;0,02934124;0,1130792;0,1881273;0,3338418;0,4652591;0,4883186;0,001272936
15,97278;0,0000447;0,02840373;0,1093944;0,1817825;0,3206963;0,4424862;0,4629793;0,001190256
15,97833;0,00004395;0,0291966;0,1127738;0,187772;0,3338266;0,4665855;0,4901457;0,001283717
15,98389;0,00004385;0,02922089;0,1129439;0,1881105;0,3347106;0,4683706;0,4921651;0,001290306
15,98944;0,00004435;0,02935141;0,1135514;0,1892345;0,3372547;0,4731008;0,4975315;0,001308084
15,995;0,00004465;0,02968301;0,1149895;0,1918103;0,3429388;0,4835611;0,5093474;0,001348669
16,00056;0,0000445;0,02965063;0,1149096;0,1917392;0,3430372;0,4841484;0,5101231;0,001353084
16,00611;0,00004425;0,02874695;0,1112871;0,1854523;0,3299864;0,4613942;0,4847798;0,001269424
16,01167;0,0000435;0,02793102;0,1080552;0,1799149;0,3186834;0,4421135;0,4633949;0,001201217
16,01722;0,00004295;0,02727476;0,1055216;0,175589;0,3100397;0,4276686;0,4475208;0,001151539
16,02278;0,000043;0,02644693;0,1022987;0,1700542;0,298813;0,4086626;0,4265044;0,001085593
16,02833;0,0000427;0,02602191;0,1007093;0,1673869;0,2936133;0,400218;0,417251;0,001058117
16,03389;0,00004315;0,0264891;0,1027572;0,1710485;0,3016777;0,4149326;0,4338475;0,001113698
16,03944;0,00004415;0,02626941;0,1019245;0,1696275;0,2987164;0,4095663;0,4277644;0,001092124
16,045;0,0000436;0,02642606;0,1026807;0,1710201;0,3018592;0,4154195;0,4344033;0,001115166
16,05056;0,0000442;0,0263931;0,1026055;0,170934;0,3017642;0,4153026;0,4342484;0,001114641
16,05611;0,00004375;0,02679046;0,1043506;0,1740479;0,308568;0,4276768;0,4481774;0,00116206
16,06167;0,0000432;0,02696242;0,1051476;0,1755001;0,3117832;0,4335228;0,4547323;0,001183587
16,06722;0,0000429;0,02654734;0,103484;0,1726163;0,3056959;0,4225876;0,4424559;0,001141949
16,07278;0,00004295;0,02657726;0,1037387;0,1731184;0,3069982;0,4253261;0,445604;0,001154677
16,07833;0,000043;0,02610835;0,1018712;0,1699043;0,3002749;0,4135033;0,432443;0,001111768
16,08389;0,00004315;0,02557905;0,09975733;0,1662555;0,2925737;0,3998145;0,4171237;0,001060113
16,08944;0,0000427;0,02505027;0,09767003;0,162627;0,2849095;0,3861402;0,4017955;0,001008453
16,095;0,00004365;0,02612462;0,10226;0,1707514;0,3024505;0,4177532;0,437251;0,001127546
16,10056;0,0000435;0,02732932;0,107284;0,1796167;0,3214473;0,4517321;0,4753256;0,001254574
16,10611;0,0000423;0,02655121;0,1040827;0,173987;0,3093438;0,4296913;0,4505271;0,00116924
16,11167;0,0000432;0,02578189;0,1009283;0,1684722;0,2976151;0,4087808;0,4271032;0,001091445
16,11722;0,000043;0,02512737;0,09833283;0,16395;0,2880749;0,3919542;0,4082698;0,001030017
16,12278;0,00004205;0,02584585;0,101397;0,1694007;0,300053;0,4140025;0,4332022;0,001115885
16,12833;0,00004265;0,02515829;0,09863158;0,1646191;0,2900898;0,3966367;0,413822;0,001052764
16,13389;0,0000429;0,02548785;0,1001272;0,167328;0,2962129;0,4081809;0,4269384;0,001098584
16,13944;0,000044;0,0257781;0,1014293;0,169697;0,3015591;0,4181821;0,4382653;0,001138173
16,145;0,0000442;0,0251036;0,09871798;0,1649842;0,2916592;0,4006567;0,4186605;0,001072292
16,15056;0,00004265;0,02445502;0,09613649;0,1605013;0,2823116;0,3842046;0,4002895;0,001011574
16,15611;0,00004315;0,0241787;0,09507971;0,1587146;0,2786822;0,3780157;0,3933746;0,000989293
16,16167;0,00004325;0,02462901;0,09708211;0,1622981;0,2865026;0,3921831;0,4092863;0,001042683
16,16722;0,00004255;0,02492452;0,09836833;0,1645658;0,2912362;0,4002303;0,4182104;0,001070347
16,17278;0,00004385;0,02565246;0,1014455;0,1699642;0,3025857;0,419983;0,4402415;0,001142101
16,17833;0,0000438;0,0259504;0,1026877;0,1721117;0,3069064;0,4270579;0,4479956;0,001166865
16,18389;0,00004295;0,02662944;0,105545;0,177126;0,3174128;0,4454044;0,4684001;0,001234309
16,18944;0,00004325;0,02688297;0,1065848;0,1789306;0,3210102;0,4511804;0,474679;0,001252116
16,195;0,00004405;0,02701184;0,1071936;0,1799948;0,3231761;0,4547326;0,4785739;0,001262477
16,20056;0,00004365;0,02647141;0,104945;0,1760244;0,3145053;0,4387284;0,4604957;0,00119953
16,20611;0,00004465;0,02678502;0,1063665;0,1785665;0,3199696;0,4485236;0,471486;0,001236782
16,21167;0,00004475;0,02744783;0,1091594;0,1835225;0,330555;0,4673518;0,4925937;0,001307446
16,21722;0,00004475;0,02776286;0,1105491;0,1860087;0,3359351;0,4770058;0,5034712;0,001345452
16,22278;0,0000442;0,02736722;0,108924;0,1831846;0,3299357;0,4662715;0,4914;0,001304864
16,22833;0,00004425;0,02682826;0,1067372;0,1793637;0,3218484;0,45192;0,4753187;0,001250614
16,23389;0,0000447;0,02639234;0,1050011;0,1763534;0,3156045;0,4410484;0,4632325;0,001211281
16,23944;0,0000436;0,02531762;0,1006075;0,1686646;0,2993581;0,4123768;0,43126;0,001105674
16,245;0,0000436;0,02574529;0,1025495;0,1721643;0,3071974;0,4270484;0,4478472;0,001164571
16,25056;0,0000441;0,02631745;0,1050079;0,1765422;0,3166818;0,4441156;0,4669503;0,001228285
16,25611;0,00004435;0,02623174;0,1047214;0,1760608;0,3156655;0,4421453;0,464684;0,001219133
16,26167;0,00004365;0,02607808;0,1041514;0,1750839;0,3136282;0,4384189;0,4605241;0,001203062
16,26722;0,00004475;0,02582782;0,1032017;0,1734802;0,3103684;0,4328788;0,4543139;0,001184067
16,27278;0,00004465;0,02569453;0,1027454;0,1727269;0,308838;0,4301574;0,4512769;0,001174077
16,27833;0,00004475;0,02579333;0,1032313;0,1736051;0,3106546;0,4331054;0,4545046;0,001183364
16,28389;0,0000439;0,02582809;0,1034278;0,1739588;0,3112867;0,4337458;0,4550568;0,001181928
16,28944;0,00004415;0,02686367;0,1079265;0,1819689;0,3285507;0,4647256;0,4898204;0,001298415
16,295;0,0000442;0,0276664;0,1113621;0,1880489;0,3414799;0,4874697;0,5152272;0,001381219
16,30056;0,00004395;0,02751743;0,1107526;0,1869682;0,3389378;0,4822636;0,5092087;0,001358249
16,30611;0,00004315;0,02741407;0,1104072;0,1863849;0,3376088;0,4796012;0,5061622;0,001347573
16,31167;0,00004225;0,02779374;0,1120894;0,1893781;0,3440199;0,490979;0,5189429;0,001390906
16,31722;0,00004235;0,02790251;0,1126019;0,1903003;0,3459113;0,4941159;0,5223659;0,00140236
16,32278;0,0000426;0,02793163;0,1127802;0,1906392;0,3466332;0,4952968;0,5236765;0,001405432
16,32833;0,00004325;0,0278529;0,1125141;0,1901921;0,3457272;0,4937128;0,521875;0,001398887
16,33389;0,00004395;0,02718947;0,1097395;0,1853237;0,335333;0,4752166;0,5011328;0,001330245
16,33944;0,00004395;0,02637024;0,1063465;0,1793364;0,3225489;0,4525097;0,4757062;0,001245934
16,345;0,00004345;0,0263163;0,1061668;0,1790587;0,3220173;0,4516714;0,4748088;0,001243783
16,35056;4,37E-05;0,0262209;0,105808;0,1784054;0,320515;0,4487189;0,4714203;0,001231424
16,35611;0,00004425;0,02670652;0,1079222;0,1821567;0,3285405;0,4629921;0,4873982;0,001284023
16,36167;0,0000443;0,02668902;0,1078615;0,1820448;0,3281174;0,4618218;0,48598;0,00127742
16,36722;0,0000441;0,02674274;0,1081452;0,1825569;0,3291176;0,4632369;0,4874062;0,001279464
16,37278;0,00004415;0,0270268;0,1094518;0,184935;0,334473;0,4732861;0,4988655;0,001320956
16,37833;0,00004465;0,02696142;0,1092934;0,1847345;0,3343516;0,4735865;0,4993439;0,0013239
16,38389;0,0000441;0,02736646;0,1111739;0,1881643;0,3421401;0,4882418;0,5159833;0,001381692
16,38944;0,00004505;0,02686401;0,1091084;0,1845656;0,3345625;0,4748328;0,5009902;0,001330742
16,395;0,00004405;0,02686743;0,10926;0,1849158;0,3356817;0,4774813;0,5041534;0,001344378
16,40056;0,00004475;0,02701295;0,1099704;0,1862374;0,3388369;0,4836335;0,5111394;0,001368162
16,40611;0,00004485;0,02616966;0,1064774;0,1800964;0,3257216;0,4600816;0,4846199;0,001276298
16,41167;0,00004445;0,02709394;0,1106476;0,1876689;0,3428363;0,4925123;0,5215813;0,001410437
16,41722;0,00004525;0,02662169;0,1086987;0,1842597;0,3356895;0,4798989;0,507486;0,001363411
16,42278;0,0000447;0,02668112;0,1090667;0,1849833;0,3374915;0,4834356;0,5115508;0,001377239
16,42833;0,0000444;0,02676403;0,1095318;0,1858485;0,3394534;0,4869703;0,5154329;0,00138731
16,43389;0,0000444;0,02743026;0,1125056;0,1912127;0,3513345;0,5088621;0,5401299;0,001473018
16,43944;0,00004445;0,0273983;0,1124433;0,1911758;0,3515121;0,5097078;0,5412396;0,001479961
16,445;0,0000448;0,0265887;0,109001;0,185064;0,338318;0,4859015;0,5145279;0,001389681
16,45056;0,00004405;0,02656395;0,1090207;0,1851785;0,3387852;0,4871713;0,5161312;0,001397291
16,45611;0,0000437;0,02666293;0,109553;0,1861833;0,3411402;0,4917572;0,5213651;0,001417416
16,46167;0,00004385;0,02642265;0,108578;0,1844938;0,3375087;0,4851208;0,5138587;0,001391636
16,46722;0,00004405;0,02551458;0,1046805;0,1775598;0,3224057;0,4576859;0,4829932;0,001287373
16,47278;0,0000437;0,02556148;0,1050528;0,1782889;0,3241677;0,4612631;0,4872049;0,001305374
16,47833;0,00004445;0,02600209;0,1070194;0,1818218;0,3318561;0,4751141;0,5027954;0,001358733
16,48389;0,0000447;0,02503575;0,1028913;0,1744431;0,3155635;0,4449445;0,4686182;0,001238025
16,48944;0,0000448;0,02583775;0,1064647;0,1808424;0,3294437;0,4699176;0,496698;0,001334256
16,495;0,00004505;0,02596026;0,1070876;0,1819552;0,3316952;0,4735275;0,5006479;0,001346236
16,50056;0,00004565;0,02639617;0,1090371;0,1854556;0,3392855;0,4872177;0,5159687;0,001397963
16,50611;0,0000449;0,0244611;0,1005934;0,1703885;0,306323;0,4269754;0,4480475;0,001163017
16,51167;0,0000451;0,02443627;0,100659;0,1705786;0,3070131;0,4288622;0,4504193;0,001176274
16,51722;0,0000449;0,02573029;0,1064308;0,1809482;0,3297995;0,4705016;0,4973728;0,001336807
16,52278;0,00004535;0,02570186;0,1063144;0,1807862;0,3292829;0,4691261;0,4957012;0,001328081
16,52833;0,00004435;0,02531517;0,1047182;0,1779382;0,3231609;0,4580363;0,4831789;0,001285293
16,53389;0,00004415;0,02483776;0,1027676;0,1745074;0,3159912;0,4455812;0,4693164;0,001240053
16,53944;0,00004385;0,02497868;0,1035501;0,1760348;0,3197372;0,4531695;0,478119;0,001273464
16,545;0,0000435;0,02496845;0,1036371;0,176272;0,3205521;0,4550774;0,4803574;0,001282585
16,55056;0,00004295;0,02489107;0,1034214;0,1760081;0,3203019;0,4551748;0,4806384;0,00128584
16,55611;0,00004305;0,02387221;0,09904115;0,1682327;0,3035537;0,4250112;0,4467324;0,001170835
16,56167;0,0000429;0,02349248;0,09755461;0,1656705;0,2983839;0,4162536;0,4370247;0,001139256
16,56722;0,0000432;0,0242059;0,1008786;0,171763;0,3121591;0,4421195;0,46632;0,00124196
16,57278;0,00004265;0,02345671;0,09769411;0,1661415;0,3001004;0,4203553;0,4418692;0,001157687
16,57833;0,00004305;0,02337988;0,09752345;0,1659547;0,3001652;0,4212498;0,4430862;0,001164971
16,58389;0,00004305;0,02267569;0,09455197;0,1607006;0,2890078;0,4013716;0,4207954;0,001088912
16,58944;0,00004305;0,02282476;0,09535534;0,1622418;0,2928718;0,4093412;0,4300029;0,001124929
16,595;0,0000425;0,02326284;0,09747636;0,1661682;0,3018615;0,4265308;0,4496273;0,001196085
16,60056;0,00004315;0,02341953;0,09828009;0,1676802;0,3053087;0,4329343;0,4568753;0,001222004
16,60611;0,0000439;0,02175052;0,09068436;0,1539092;0,2743244;0,3741893;0,3904528;0,000976701
16,61167;0,0000442;0,02176899;0,09105923;0,1545944;0,2758395;0,376949;0,3945544;0,000990625
